customer_id,group,choice,txn_date
27291,treatment,VelvetPorter,2025-06-23
26955,control,CitrusZing,2025-06-03
14490,control,RyeRanger,2025-06-09
26209,control,,
26429,treatment,MidnightStout,2025-06-17
10398,control,RyeRanger,2025-06-23
17282,treatment,CherryLambic,2025-06-05
21328,treatment,CitrusZing,2025-06-11
17161,control,,
10372,treatment,,
24656,control,,
1170,control,RyeRanger,2025-06-03
10840,treatment,,
24731,control,RyeRanger,2025-06-21
23518,control,RyeRanger,2025-06-18
9990,treatment,AmberOak,2025-06-21
15721,control,,
22549,treatment,CitrusZing,2025-06-27
7366,control,,
12580,control,CitrusZing,2025-06-06
24265,treatment,RyeRanger,2025-06-16
17506,control,,
3640,control,RyeRanger,2025-06-26
11045,control,,
23752,treatment,VelvetPorter,2025-06-23
27194,control,RyeRanger,2025-06-19
14030,control,,
9124,control,RyeRanger,2025-06-11
1928,control,RyeRanger,2025-06-20
5572,treatment,CitrusZing,2025-06-18
15061,control,RyeRanger,2025-06-18
17878,treatment,HazyHopper,2025-06-22
5654,treatment,TropicalIPA,2025-06-10
5069,control,RyeRanger,2025-06-19
23449,control,,
23398,control,RyeRanger,2025-06-19
11289,control,FarmhouseSaison,2025-06-26
13039,control,FarmhouseSaison,2025-06-29
18907,control,,
23680,control,,
24676,control,,
26710,treatment,TropicalIPA,2025-06-06
15092,treatment,FarmhouseSaison,2025-06-13
8080,control,,
10117,control,HazyHopper,2025-06-29
16878,treatment,,
20648,control,,
1459,treatment,TropicalIPA,2025-06-29
3325,control,,
21038,treatment,,
25600,treatment,MidnightStout,2025-06-06
23609,treatment,,
4565,control,RyeRanger,2025-06-26
20815,treatment,,
2989,treatment,,
13145,treatment,,
25648,control,,
6956,treatment,MidnightStout,2025-06-29
20867,treatment,,
6746,control,RyeRanger,2025-06-23
5715,control,CitrusZing,2025-06-08
14305,control,,
17328,control,,
2254,treatment,,
11889,treatment,,
22889,control,RyeRanger,2025-06-29
23433,control,RyeRanger,2025-06-28
27555,treatment,AlpinePils,2025-06-07
17434,control,CitrusZing,2025-06-20
9585,control,,
17576,control,RyeRanger,2025-06-28
23580,treatment,FarmhouseSaison,2025-06-13
17390,control,,
15425,treatment,HazyHopper,2025-06-25
5405,treatment,CherryLambic,2025-06-24
3034,control,CitrusZing,2025-06-28
10662,treatment,,
4075,treatment,,
4732,treatment,CitrusZing,2025-06-12
11746,control,,
21922,control,,
24146,treatment,,
12867,treatment,RyeRanger,2025-06-20
14133,treatment,HazyHopper,2025-06-09
26879,control,AlpinePils,2025-06-01
11416,treatment,,
23305,control,,
13116,control,,
8831,control,RyeRanger,2025-06-06
21756,control,RyeRanger,2025-06-13
22550,control,,
16493,control,RyeRanger,2025-06-08
16231,control,,
23533,control,,
21160,control,RyeRanger,2025-06-05
16925,treatment,CherryLambic,2025-06-06
21574,control,RyeRanger,2025-06-10
24039,control,HazyHopper,2025-06-30
21727,treatment,,
11901,treatment,MidnightStout,2025-06-18
24131,control,,
11256,control,RyeRanger,2025-06-18
4369,treatment,FarmhouseSaison,2025-06-26
6390,treatment,,
14151,control,RyeRanger,2025-06-12
9263,treatment,RyeRanger,2025-06-19
16892,control,CitrusZing,2025-06-20
5799,treatment,,
17554,control,,
5189,control,,
27315,treatment,VelvetPorter,2025-06-09
14804,treatment,AmberOak,2025-06-04
16453,treatment,AlpinePils,2025-06-18
16007,treatment,,
16625,control,,
16110,control,,
24294,control,RyeRanger,2025-06-09
9026,control,AmberOak,2025-06-22
23703,control,RyeRanger,2025-06-02
16661,control,,
22642,control,RyeRanger,2025-06-24
11272,control,,
7977,control,RyeRanger,2025-06-02
6641,control,AmberOak,2025-06-08
23744,treatment,FarmhouseSaison,2025-06-09
16159,control,RyeRanger,2025-06-02
4774,treatment,,
6124,control,,
17537,treatment,VelvetPorter,2025-06-14
9454,treatment,,
19598,control,CitrusZing,2025-06-17
1035,control,HazyHopper,2025-06-12
23384,treatment,AlpinePils,2025-06-26
14546,control,RyeRanger,2025-06-25
8410,treatment,,
15343,control,RyeRanger,2025-06-04
10217,control,,
17093,treatment,,
5434,control,,
25066,control,,
13704,control,,
4949,control,RyeRanger,2025-06-11
16642,treatment,,
22353,control,,
6888,treatment,,
14431,treatment,,
13746,treatment,HazyHopper,2025-06-22
22536,control,,
5133,control,,
4061,control,HazyHopper,2025-06-09
27472,control,,
1200,control,CitrusZing,2025-06-09
26769,control,HazyHopper,2025-06-16
26829,treatment,,
4821,treatment,VelvetPorter,2025-06-02
8789,control,RyeRanger,2025-06-16
14126,control,RyeRanger,2025-06-26
26420,treatment,TropicalIPA,2025-06-29
15153,treatment,VelvetPorter,2025-06-27
4996,control,CitrusZing,2025-06-05
27643,control,,
6364,control,CitrusZing,2025-06-22
842,treatment,,
10732,control,,
12126,treatment,MidnightStout,2025-06-30
13513,control,FarmhouseSaison,2025-06-24
2453,control,,
6416,control,,
1162,control,,
26969,control,,
16330,control,RyeRanger,2025-06-10
9882,treatment,,
18193,control,AlpinePils,2025-06-07
11675,control,,
22877,control,,
13102,control,RyeRanger,2025-06-24
14238,control,CitrusZing,2025-06-24
1910,control,,
6627,treatment,FarmhouseSaison,2025-06-17
18012,control,,
6758,control,,
8415,treatment,HazyHopper,2025-06-24
8988,control,FarmhouseSaison,2025-06-23
12284,control,RyeRanger,2025-06-28
21994,treatment,TropicalIPA,2025-06-17
9090,control,,
18288,control,,
949,treatment,RyeRanger,2025-06-18
9624,treatment,CherryLambic,2025-06-18
15693,treatment,,
14367,control,VelvetPorter,2025-06-11
7638,treatment,,
7092,control,CitrusZing,2025-06-03
616,control,AmberOak,2025-06-21
5438,treatment,CitrusZing,2025-06-08
4716,treatment,,
10884,control,,
23958,control,,
9021,treatment,VelvetPorter,2025-06-03
23601,control,,
8087,control,RyeRanger,2025-06-11
27454,treatment,,
18260,control,,
309,control,AmberOak,2025-06-01
9529,control,,
2646,treatment,,
15635,treatment,,
24711,control,,
15375,control,RyeRanger,2025-06-04
5234,control,,
7669,control,,
20512,control,,
19185,control,CitrusZing,2025-06-23
20184,treatment,CitrusZing,2025-06-24
10738,control,RyeRanger,2025-06-05
2036,treatment,TropicalIPA,2025-06-23
2945,control,,
19864,control,,
21974,control,RyeRanger,2025-06-15
16462,control,,
11187,treatment,VelvetPorter,2025-06-04
26846,control,RyeRanger,2025-06-27
20156,treatment,,
25792,treatment,,
13486,control,,
27530,control,CitrusZing,2025-06-18
8608,treatment,MidnightStout,2025-06-13
15754,treatment,,
15435,treatment,RyeRanger,2025-06-06
4144,treatment,,
14341,control,FarmhouseSaison,2025-06-23
8344,control,,
16602,treatment,,
9106,treatment,MidnightStout,2025-06-27
12454,control,,
26156,treatment,,
96,control,AmberOak,2025-06-18
16310,treatment,AlpinePils,2025-06-28
27248,control,,
6408,control,,
12144,control,RyeRanger,2025-06-26
350,control,,
4627,treatment,AmberOak,2025-06-08
6331,control,,
17948,control,RyeRanger,2025-06-17
16869,treatment,RyeRanger,2025-06-07
9504,treatment,,
11386,control,CitrusZing,2025-06-26
23961,control,,
765,control,,
2458,treatment,FarmhouseSaison,2025-06-09
9099,control,,
1875,control,,
26652,treatment,TropicalIPA,2025-06-03
17718,control,,
10084,control,,
9384,treatment,CherryLambic,2025-06-02
21929,treatment,TropicalIPA,2025-06-07
24859,control,RyeRanger,2025-06-27
4854,control,RyeRanger,2025-06-21
12029,control,CitrusZing,2025-06-20
17672,control,,
13528,treatment,FarmhouseSaison,2025-06-04
14705,control,,
20146,control,RyeRanger,2025-06-09
2373,control,,
27341,treatment,FarmhouseSaison,2025-06-18
11532,control,,
22668,treatment,,
6165,control,HazyHopper,2025-06-03
23647,control,RyeRanger,2025-06-05
5140,control,,
4440,control,RyeRanger,2025-06-30
12080,control,FarmhouseSaison,2025-06-08
12573,control,,
15262,treatment,CitrusZing,2025-06-13
186,treatment,MidnightStout,2025-06-19
25328,control,RyeRanger,2025-06-23
8609,control,RyeRanger,2025-06-29
25735,treatment,MidnightStout,2025-06-16
8004,control,,
6235,control,RyeRanger,2025-06-13
7789,control,,
5282,control,RyeRanger,2025-06-15
11330,treatment,,
8807,control,,
6959,control,,
18123,treatment,,
10530,control,RyeRanger,2025-06-14
26838,treatment,,
2992,treatment,HazyHopper,2025-06-29
5291,control,RyeRanger,2025-06-07
10468,treatment,,
4770,control,VelvetPorter,2025-06-01
26405,control,,
4814,treatment,VelvetPorter,2025-06-30
6535,treatment,CitrusZing,2025-06-24
6806,control,AmberOak,2025-06-06
25493,treatment,VelvetPorter,2025-06-30
23742,control,RyeRanger,2025-06-28
16937,control,AmberOak,2025-06-22
17722,control,CitrusZing,2025-06-19
17886,control,,
6710,control,,
16031,control,RyeRanger,2025-06-21
17670,control,RyeRanger,2025-06-17
7999,treatment,,
21628,control,RyeRanger,2025-06-10
3829,control,,
20175,treatment,RyeRanger,2025-06-14
20336,control,,
21529,control,,
20262,control,,
3075,treatment,,
4621,control,,
22412,control,RyeRanger,2025-06-06
4152,treatment,,
14268,treatment,RyeRanger,2025-06-21
23224,control,,
5586,control,,
16650,control,RyeRanger,2025-06-24
17066,control,,
10036,control,CitrusZing,2025-06-23
293,treatment,,
823,treatment,VelvetPorter,2025-06-23
10791,treatment,CherryLambic,2025-06-08
17998,treatment,FarmhouseSaison,2025-06-24
3432,treatment,AmberOak,2025-06-21
26642,control,CitrusZing,2025-06-01
2695,control,,
11174,treatment,CherryLambic,2025-06-04
8436,treatment,TropicalIPA,2025-06-10
5303,treatment,AmberOak,2025-06-16
20205,control,,
21531,control,,
16400,control,,
719,control,,
8258,control,,
12762,treatment,,
25558,control,,
5955,control,,
7183,treatment,FarmhouseSaison,2025-06-30
17588,control,,
27235,control,FarmhouseSaison,2025-06-22
21317,control,,
17045,control,CitrusZing,2025-06-18
15741,treatment,,
23984,treatment,VelvetPorter,2025-06-20
2040,treatment,TropicalIPA,2025-06-16
16434,control,RyeRanger,2025-06-17
15386,control,,
10070,treatment,VelvetPorter,2025-06-10
1030,control,RyeRanger,2025-06-30
3928,treatment,AlpinePils,2025-06-23
5033,treatment,VelvetPorter,2025-06-10
17740,control,,
15479,treatment,,
17226,control,RyeRanger,2025-06-15
22101,control,RyeRanger,2025-06-11
17781,treatment,CherryLambic,2025-06-04
12141,control,CitrusZing,2025-06-13
13852,treatment,,
11973,control,,
21644,treatment,VelvetPorter,2025-06-17
19969,control,RyeRanger,2025-06-23
18023,control,,
10264,control,CitrusZing,2025-06-28
11905,control,CitrusZing,2025-06-10
2748,control,,
23460,control,,
2799,treatment,CherryLambic,2025-06-14
10502,control,,
19565,treatment,CherryLambic,2025-06-14
214,treatment,AlpinePils,2025-06-16
3810,control,RyeRanger,2025-06-01
15615,control,RyeRanger,2025-06-28
16407,control,RyeRanger,2025-06-28
2735,treatment,,
6423,treatment,TropicalIPA,2025-06-03
26764,control,,
6865,control,,
21255,control,RyeRanger,2025-06-15
22928,control,,
4907,control,,
20022,control,,
13030,treatment,CherryLambic,2025-06-08
21202,control,RyeRanger,2025-06-13
2500,control,AmberOak,2025-06-26
15206,control,,
4015,treatment,,
20432,treatment,,
27245,control,,
2527,control,,
13791,treatment,,
11455,control,,
21173,control,RyeRanger,2025-06-15
19815,control,,
6103,control,AlpinePils,2025-06-03
16692,control,AmberOak,2025-06-03
19290,control,RyeRanger,2025-06-07
8627,treatment,CitrusZing,2025-06-05
22856,treatment,RyeRanger,2025-06-13
9218,treatment,AmberOak,2025-06-27
18609,control,RyeRanger,2025-06-07
355,control,CitrusZing,2025-06-07
15833,control,,
8307,control,RyeRanger,2025-06-13
26328,treatment,TropicalIPA,2025-06-09
25070,control,,
21297,control,,
15749,treatment,TropicalIPA,2025-06-18
1208,treatment,,
19355,control,,
22612,control,,
1131,treatment,,
6014,control,CitrusZing,2025-06-17
21110,control,,
22913,control,,
14537,treatment,,
3873,control,RyeRanger,2025-06-26
4147,control,,
7978,control,,
7752,control,CitrusZing,2025-06-03
10824,control,,
18940,treatment,,
11015,control,,
20906,treatment,,
18657,control,,
4409,treatment,AlpinePils,2025-06-12
20342,treatment,CitrusZing,2025-06-30
6182,control,,
14979,control,,
16675,control,RyeRanger,2025-06-28
17457,treatment,CherryLambic,2025-06-09
5346,control,RyeRanger,2025-06-26
4423,control,CitrusZing,2025-06-18
17244,control,,
2994,control,,
698,treatment,MidnightStout,2025-06-27
25058,control,RyeRanger,2025-06-30
9097,control,VelvetPorter,2025-06-25
26017,control,,
9047,treatment,AlpinePils,2025-06-28
6964,control,,
20043,control,,
23424,treatment,,
14105,control,RyeRanger,2025-06-02
24043,treatment,,
412,treatment,RyeRanger,2025-06-05
12671,treatment,RyeRanger,2025-06-29
5555,treatment,MidnightStout,2025-06-28
1967,control,RyeRanger,2025-06-06
13313,control,,
26443,control,,
10597,control,,
2289,treatment,,
8286,control,TropicalIPA,2025-06-22
13123,control,AmberOak,2025-06-30
24116,treatment,HazyHopper,2025-06-15
4090,control,RyeRanger,2025-06-05
8310,control,RyeRanger,2025-06-01
22338,control,RyeRanger,2025-06-19
24110,control,RyeRanger,2025-06-10
20219,control,RyeRanger,2025-06-01
23321,control,RyeRanger,2025-06-06
25911,control,,
1420,treatment,,
27552,control,RyeRanger,2025-06-02
14997,treatment,VelvetPorter,2025-06-03
921,control,AlpinePils,2025-06-12
11008,treatment,,
12044,control,RyeRanger,2025-06-12
7156,control,RyeRanger,2025-06-22
18468,treatment,,
17911,control,RyeRanger,2025-06-07
21908,control,AlpinePils,2025-06-09
22650,treatment,,
17456,treatment,AlpinePils,2025-06-26
21118,control,TropicalIPA,2025-06-01
15204,control,,
15243,control,CitrusZing,2025-06-25
18654,control,RyeRanger,2025-06-16
25242,control,RyeRanger,2025-06-12
18794,control,RyeRanger,2025-06-12
4145,control,RyeRanger,2025-06-15
25522,control,RyeRanger,2025-06-25
18965,treatment,,
15445,control,,
15170,control,,
20529,treatment,AlpinePils,2025-06-09
22239,control,,
8202,control,CitrusZing,2025-06-19
16018,control,,
19211,treatment,TropicalIPA,2025-06-03
21683,control,,
3667,treatment,HazyHopper,2025-06-14
19541,control,RyeRanger,2025-06-22
24210,treatment,,
2489,control,CitrusZing,2025-06-11
27359,control,CitrusZing,2025-06-21
1009,control,RyeRanger,2025-06-28
10179,treatment,,
2002,treatment,,
1471,control,AmberOak,2025-06-01
25204,control,,
27534,control,RyeRanger,2025-06-03
14964,control,,
4448,control,,
9295,control,CitrusZing,2025-06-14
772,treatment,TropicalIPA,2025-06-02
18390,control,,
26912,control,,
22267,treatment,,
1891,control,,
19090,treatment,RyeRanger,2025-06-09
7608,treatment,,
13705,control,AmberOak,2025-06-29
9978,control,,
21772,control,,
25375,control,RyeRanger,2025-06-23
1123,control,CitrusZing,2025-06-14
14093,treatment,,
13323,control,RyeRanger,2025-06-01
11687,control,RyeRanger,2025-06-18
566,treatment,VelvetPorter,2025-06-20
19194,treatment,,
10412,control,RyeRanger,2025-06-23
1723,control,RyeRanger,2025-06-06
1856,control,,
8171,control,,
7368,control,,
24841,treatment,,
4181,control,,
15736,control,CitrusZing,2025-06-25
12190,control,RyeRanger,2025-06-10
24315,control,,
21190,control,,
17218,treatment,,
10136,treatment,,
15434,control,,
18586,control,,
2929,treatment,FarmhouseSaison,2025-06-29
4248,control,,
21594,control,CitrusZing,2025-06-30
16763,control,,
24442,treatment,,
8001,control,RyeRanger,2025-06-27
893,control,,
25040,control,,
22051,control,AlpinePils,2025-06-13
19187,control,CitrusZing,2025-06-08
6467,control,CitrusZing,2025-06-22
9315,treatment,,
23505,control,RyeRanger,2025-06-09
2938,control,,
21399,control,CitrusZing,2025-06-11
17832,control,,
1731,treatment,,
21989,treatment,,
17354,treatment,,
8235,treatment,CherryLambic,2025-06-28
20417,control,,
6523,treatment,,
3041,treatment,VelvetPorter,2025-06-05
13075,treatment,,
24461,treatment,,
23153,treatment,,
19339,treatment,,
18503,control,RyeRanger,2025-06-28
20981,control,,
492,treatment,MidnightStout,2025-06-24
15046,control,TropicalIPA,2025-06-29
13983,treatment,RyeRanger,2025-06-05
10666,control,RyeRanger,2025-06-06
13136,control,,
18663,control,,
16327,control,,
266,control,RyeRanger,2025-06-22
8669,control,RyeRanger,2025-06-13
25815,treatment,,
13694,treatment,,
8501,control,,
14779,control,CitrusZing,2025-06-04
19200,control,CitrusZing,2025-06-04
26662,treatment,,
10049,control,,
11811,control,,
23330,treatment,,
8029,treatment,,
16264,control,,
14195,control,RyeRanger,2025-06-20
3027,control,CitrusZing,2025-06-07
107,treatment,,
5487,control,,
13309,treatment,AmberOak,2025-06-13
11133,control,RyeRanger,2025-06-28
25983,treatment,,
1416,control,RyeRanger,2025-06-27
3162,control,,
10989,treatment,VelvetPorter,2025-06-23
21618,control,,
12781,control,RyeRanger,2025-06-19
13668,control,,
25980,control,,
8932,treatment,AlpinePils,2025-06-04
21834,control,,
10288,control,,
20618,control,,
11438,control,AmberOak,2025-06-16
17521,control,,
7561,control,,
4151,control,RyeRanger,2025-06-02
8699,control,FarmhouseSaison,2025-06-29
20994,control,,
18990,control,AmberOak,2025-06-28
16040,treatment,,
25988,control,,
16173,control,CitrusZing,2025-06-30
15531,control,AlpinePils,2025-06-27
12417,control,,
13565,control,RyeRanger,2025-06-05
3906,control,,
5111,control,RyeRanger,2025-06-27
25459,control,CherryLambic,2025-06-28
25597,control,,
6012,treatment,FarmhouseSaison,2025-06-01
6094,treatment,CitrusZing,2025-06-09
19675,control,RyeRanger,2025-06-19
16000,control,,
24563,control,,
21369,control,RyeRanger,2025-06-30
25831,control,,
24472,control,,
7210,treatment,,
15050,control,,
17411,control,RyeRanger,2025-06-01
16428,control,,
154,control,,
15775,control,FarmhouseSaison,2025-06-17
17549,control,FarmhouseSaison,2025-06-23
10112,treatment,,
19801,control,,
13201,control,RyeRanger,2025-06-30
10215,control,RyeRanger,2025-06-07
19992,control,,
26976,control,RyeRanger,2025-06-11
6877,treatment,FarmhouseSaison,2025-06-05
8502,treatment,RyeRanger,2025-06-06
26428,treatment,,
20979,control,RyeRanger,2025-06-16
6784,treatment,FarmhouseSaison,2025-06-30
7579,treatment,,
9419,control,,
8680,control,CitrusZing,2025-06-22
17532,control,RyeRanger,2025-06-30
21868,treatment,AlpinePils,2025-06-12
14780,treatment,,
15966,treatment,,
9677,control,RyeRanger,2025-06-20
1930,control,,
5399,control,RyeRanger,2025-06-24
2427,control,RyeRanger,2025-06-08
3993,control,,
8756,treatment,TropicalIPA,2025-06-22
19560,treatment,,
21652,control,RyeRanger,2025-06-17
6276,control,TropicalIPA,2025-06-08
25191,control,,
20210,treatment,,
10785,control,,
5834,treatment,AlpinePils,2025-06-01
21999,treatment,FarmhouseSaison,2025-06-24
12331,treatment,AmberOak,2025-06-17
23115,control,AmberOak,2025-06-01
18403,control,,
12510,treatment,TropicalIPA,2025-06-10
11820,control,,
6653,control,,
11471,control,,
15872,control,,
23078,treatment,,
2049,control,HazyHopper,2025-06-07
20059,treatment,,
13071,control,,
26339,control,,
2896,control,CherryLambic,2025-06-08
10594,treatment,CitrusZing,2025-06-14
18662,control,,
