customer_id,group,choice,txn_date,purchase_flag
21675,control,CitrusZing,2025-06-19,1
16664,control,,,0
21086,control,,,0
14533,control,CitrusZing,2025-06-07,1
5861,control,TropicalIPA,2025-06-29,1
11071,control,TropicalIPA,2025-06-26,1
515,treatment,,,0
25018,control,HazyHopper,2025-06-28,1
18924,control,,,0
21643,control,,,0
16812,treatment,CitrusZing,2025-06-18,1
19446,control,,,0
22311,control,HazyHopper,2025-06-05,1
3692,treatment,FarmhouseSaison,2025-06-01,1
10650,treatment,,,0
17178,control,AlpinePils,2025-06-28,1
1698,control,,,0
12999,control,,,0
12766,control,HazyHopper,2025-06-02,1
21110,control,,,0
23898,control,,,0
9644,control,,,0
14993,control,,,0
17068,control,,,0
11326,control,,,0
18042,control,,,0
5435,treatment,,,0
5605,treatment,,,0
2920,control,,,0
3006,control,,,0
12992,control,CitrusZing,2025-06-07,1
569,control,,,0
1537,control,,,0
21018,control,,,0
15942,treatment,RyeRanger,2025-06-08,1
9325,control,,,0
18412,treatment,AlpinePils,2025-06-14,1
10014,control,,,0
2968,treatment,,,0
22037,treatment,TropicalIPA,2025-06-03,1
11072,control,TropicalIPA,2025-06-12,1
21557,control,,,0
993,treatment,FarmhouseSaison,2025-06-22,1
23193,control,CitrusZing,2025-06-02,1
15065,control,HazyHopper,2025-06-02,1
984,control,,,0
2252,control,TropicalIPA,2025-06-03,1
27010,treatment,,,0
26832,control,HazyHopper,2025-06-14,1
16456,control,TropicalIPA,2025-06-29,1
20589,treatment,,,0
24457,treatment,CitrusZing,2025-06-17,1
75,control,,,0
23261,control,,,0
6177,treatment,TropicalIPA,2025-06-09,1
10708,treatment,,,0
2946,control,HazyHopper,2025-06-02,1
26493,control,HazyHopper,2025-06-20,1
4853,control,,,0
7087,treatment,,,0
15940,control,CitrusZing,2025-06-22,1
11012,control,CitrusZing,2025-06-03,1
17119,control,TropicalIPA,2025-06-20,1
10728,control,,,0
25695,control,,,0
832,control,,,0
11275,treatment,,,0
22701,control,,,0
2971,control,CitrusZing,2025-06-03,1
26576,treatment,,,0
21798,treatment,,,0
27061,treatment,AlpinePils,2025-06-06,1
5227,control,AlpinePils,2025-06-07,1
4881,control,CherryLambic,2025-06-11,1
24348,control,,,0
24900,control,,,0
21617,control,,,0
27089,control,,,0
6382,control,VelvetPorter,2025-06-11,1
5955,control,TropicalIPA,2025-06-21,1
14791,treatment,,,0
25350,control,,,0
9632,control,,,0
4638,control,,,0
1362,treatment,,,0
3869,treatment,HazyHopper,2025-06-24,1
12122,control,,,0
11524,control,,,0
16333,control,TropicalIPA,2025-06-07,1
23534,control,,,0
1459,control,,,0
25115,treatment,,,0
1064,treatment,,,0
21499,control,HazyHopper,2025-06-03,1
25105,treatment,VelvetPorter,2025-06-10,1
16376,treatment,,,0
12676,control,,,0
12528,control,,,0
11102,treatment,FarmhouseSaison,2025-06-26,1
644,control,,,0
5582,control,TropicalIPA,2025-06-26,1
16752,treatment,,,0
7517,control,HazyHopper,2025-06-14,1
25849,control,,,0
13503,control,,,0
19744,treatment,,,0
1872,control,HazyHopper,2025-06-26,1
8953,treatment,CherryLambic,2025-06-10,1
11874,control,VelvetPorter,2025-06-19,1
21635,treatment,,,0
14795,control,,,0
24804,treatment,CherryLambic,2025-06-30,1
15394,control,HazyHopper,2025-06-05,1
25180,control,,,0
16953,control,HazyHopper,2025-06-27,1
22550,control,TropicalIPA,2025-06-25,1
26904,control,CherryLambic,2025-06-02,1
9418,treatment,,,0
22870,control,,,0
24107,treatment,,,0
1433,control,,,0
24096,treatment,,,0
23865,treatment,,,0
11635,control,,,0
16383,control,,,0
8414,control,HazyHopper,2025-06-26,1
26629,treatment,CherryLambic,2025-06-05,1
9420,treatment,VelvetPorter,2025-06-27,1
6316,treatment,,,0
25400,control,HazyHopper,2025-06-26,1
16152,treatment,CitrusZing,2025-06-22,1
20504,control,AlpinePils,2025-06-01,1
20648,control,,,0
13921,control,AlpinePils,2025-06-08,1
1067,treatment,AmberOak,2025-06-13,1
12940,control,,,0
5551,control,,,0
8291,treatment,,,0
2447,control,,,0
5208,treatment,,,0
17350,control,TropicalIPA,2025-06-14,1
22439,treatment,VelvetPorter,2025-06-01,1
20243,treatment,TropicalIPA,2025-06-06,1
138,control,HazyHopper,2025-06-14,1
15524,treatment,,,0
10599,control,TropicalIPA,2025-06-08,1
6619,treatment,TropicalIPA,2025-06-23,1
22264,control,HazyHopper,2025-06-27,1
2543,control,HazyHopper,2025-06-11,1
23616,control,CitrusZing,2025-06-23,1
27439,treatment,,,0
10958,control,,,0
1539,control,HazyHopper,2025-06-17,1
9819,control,,,0
10192,control,,,0
26444,treatment,RyeRanger,2025-06-14,1
21487,control,HazyHopper,2025-06-20,1
19673,control,,,0
2763,control,,,0
5344,control,,,0
10395,treatment,,,0
23389,control,CherryLambic,2025-06-25,1
6551,treatment,,,0
25980,control,,,0
26002,control,HazyHopper,2025-06-26,1
4419,control,HazyHopper,2025-06-05,1
26694,control,,,0
11023,control,,,0
17771,control,,,0
25541,control,,,0
6488,control,VelvetPorter,2025-06-05,1
16256,control,HazyHopper,2025-06-29,1
11703,control,,,0
9506,treatment,,,0
5251,treatment,,,0
2161,treatment,FarmhouseSaison,2025-06-09,1
2586,control,,,0
20073,control,,,0
5090,control,HazyHopper,2025-06-10,1
4773,treatment,CherryLambic,2025-06-27,1
11090,control,HazyHopper,2025-06-05,1
16149,treatment,HazyHopper,2025-06-03,1
26419,control,HazyHopper,2025-06-22,1
9060,treatment,,,0
14283,control,HazyHopper,2025-06-05,1
27338,control,,,0
22685,control,HazyHopper,2025-06-06,1
20904,treatment,,,0
3921,control,,,0
27363,control,,,0
15469,control,,,0
23493,control,HazyHopper,2025-06-28,1
6415,treatment,,,0
15785,control,CitrusZing,2025-06-08,1
22759,control,CherryLambic,2025-06-12,1
26900,control,,,0
6557,control,,,0
23272,treatment,HazyHopper,2025-06-06,1
13309,control,HazyHopper,2025-06-14,1
7190,control,,,0
9445,control,HazyHopper,2025-06-17,1
26202,control,,,0
25436,treatment,,,0
15900,treatment,,,0
19306,control,,,0
1918,control,,,0
19273,control,VelvetPorter,2025-06-22,1
11723,control,CitrusZing,2025-06-19,1
24925,control,HazyHopper,2025-06-06,1
26883,control,,,0
5754,control,,,0
16194,treatment,CitrusZing,2025-06-27,1
4633,treatment,RyeRanger,2025-06-16,1
2768,treatment,CitrusZing,2025-06-07,1
24067,control,HazyHopper,2025-06-16,1
12714,treatment,AlpinePils,2025-06-19,1
20144,control,TropicalIPA,2025-06-09,1
10385,control,,,0
4029,control,CitrusZing,2025-06-26,1
23903,control,,,0
11606,control,CitrusZing,2025-06-01,1
13583,control,CitrusZing,2025-06-19,1
3201,control,,,0
10196,treatment,CitrusZing,2025-06-03,1
13602,control,HazyHopper,2025-06-30,1
24827,control,HazyHopper,2025-06-29,1
15105,treatment,AlpinePils,2025-06-18,1
27287,control,,,0
24552,control,,,0
24761,control,CitrusZing,2025-06-15,1
23474,control,CitrusZing,2025-06-03,1
2236,control,,,0
25064,control,,,0
21019,control,,,0
5188,control,,,0
6896,control,CitrusZing,2025-06-18,1
10079,control,HazyHopper,2025-06-25,1
19885,control,,,0
20321,control,,,0
16369,control,CitrusZing,2025-06-10,1
10159,treatment,HazyHopper,2025-06-14,1
20308,control,AlpinePils,2025-06-08,1
27069,control,,,0
23286,control,HazyHopper,2025-06-13,1
19440,treatment,,,0
4093,control,,,0
17533,control,,,0
11484,control,,,0
3450,treatment,,,0
11334,treatment,AlpinePils,2025-06-13,1
5879,control,TropicalIPA,2025-06-04,1
21831,control,CitrusZing,2025-06-14,1
26008,control,HazyHopper,2025-06-22,1
3358,control,,,0
12575,control,TropicalIPA,2025-06-01,1
22682,control,TropicalIPA,2025-06-04,1
22513,control,HazyHopper,2025-06-30,1
1737,control,AlpinePils,2025-06-10,1
14374,control,,,0
17781,control,,,0
16431,treatment,,,0
16442,control,HazyHopper,2025-06-03,1
14415,control,TropicalIPA,2025-06-16,1
24586,control,,,0
18341,control,HazyHopper,2025-06-21,1
10188,control,,,0
12030,treatment,TropicalIPA,2025-06-12,1
8805,control,,,0
19097,control,,,0
25327,control,CitrusZing,2025-06-05,1
22516,control,HazyHopper,2025-06-06,1
9928,treatment,VelvetPorter,2025-06-04,1
13162,control,CitrusZing,2025-06-17,1
18631,control,,,0
5673,control,HazyHopper,2025-06-04,1
21771,control,,,0
9278,control,CitrusZing,2025-06-20,1
69,control,CitrusZing,2025-06-21,1
21943,control,,,0
3254,treatment,,,0
19214,control,HazyHopper,2025-06-30,1
16723,control,,,0
22665,treatment,,,0
24700,control,HazyHopper,2025-06-07,1
654,control,HazyHopper,2025-06-18,1
24750,control,HazyHopper,2025-06-02,1
26065,control,,,0
15477,control,CitrusZing,2025-06-19,1
91,treatment,,,0
23695,treatment,,,0
14161,treatment,RyeRanger,2025-06-04,1
8671,control,TropicalIPA,2025-06-18,1
15462,control,,,0
116,control,HazyHopper,2025-06-19,1
18676,control,,,0
544,control,HazyHopper,2025-06-08,1
658,treatment,TropicalIPA,2025-06-11,1
13878,treatment,VelvetPorter,2025-06-12,1
24089,treatment,,,0
16987,treatment,CitrusZing,2025-06-17,1
12659,treatment,MidnightStout,2025-06-23,1
21565,control,CitrusZing,2025-06-04,1
20691,control,AlpinePils,2025-06-02,1
11749,control,CitrusZing,2025-06-02,1
17943,control,CherryLambic,2025-06-16,1
18636,control,,,0
6444,control,HazyHopper,2025-06-20,1
14530,treatment,RyeRanger,2025-06-13,1
11243,treatment,TropicalIPA,2025-06-28,1
11511,treatment,,,0
14410,control,AlpinePils,2025-06-29,1
12311,control,,,0
2426,control,HazyHopper,2025-06-26,1
12169,control,,,0
3178,control,,,0
19123,treatment,,,0
4200,control,,,0
22999,control,HazyHopper,2025-06-10,1
14519,treatment,FarmhouseSaison,2025-06-21,1
2621,control,,,0
4106,treatment,,,0
9308,treatment,TropicalIPA,2025-06-24,1
26067,control,HazyHopper,2025-06-26,1
9934,control,CitrusZing,2025-06-02,1
16072,control,,,0
5951,treatment,,,0
25568,control,,,0
27428,control,TropicalIPA,2025-06-04,1
7793,treatment,,,0
26758,treatment,,,0
13217,treatment,,,0
26589,control,,,0
3744,control,,,0
3217,control,CitrusZing,2025-06-07,1
27377,treatment,MidnightStout,2025-06-27,1
9854,control,,,0
18783,treatment,,,0
26971,control,CitrusZing,2025-06-15,1
6611,control,TropicalIPA,2025-06-26,1
8577,treatment,,,0
5669,control,CitrusZing,2025-06-19,1
8179,treatment,TropicalIPA,2025-06-30,1
13850,control,,,0
8887,control,AlpinePils,2025-06-08,1
19270,control,,,0
9999,control,HazyHopper,2025-06-10,1
18314,treatment,FarmhouseSaison,2025-06-15,1
6848,treatment,CherryLambic,2025-06-26,1
1835,treatment,TropicalIPA,2025-06-10,1
20270,control,HazyHopper,2025-06-19,1
12978,treatment,CitrusZing,2025-06-07,1
11249,control,HazyHopper,2025-06-07,1
9532,control,CitrusZing,2025-06-10,1
7001,control,HazyHopper,2025-06-02,1
21339,treatment,CherryLambic,2025-06-17,1
8059,treatment,CitrusZing,2025-06-12,1
10080,control,,,0
20865,control,TropicalIPA,2025-06-02,1
19900,control,CitrusZing,2025-06-20,1
27055,control,,,0
18377,treatment,VelvetPorter,2025-06-01,1
1406,treatment,MidnightStout,2025-06-26,1
1742,control,,,0
21818,control,,,0
23646,treatment,VelvetPorter,2025-06-05,1
4531,control,CitrusZing,2025-06-12,1
6754,control,,,0
18659,control,,,0
7236,control,HazyHopper,2025-06-29,1
21728,control,CitrusZing,2025-06-08,1
12036,treatment,,,0
15173,control,,,0
21936,control,,,0
13493,control,CherryLambic,2025-06-03,1
1419,treatment,AlpinePils,2025-06-11,1
7085,control,HazyHopper,2025-06-20,1
26245,control,,,0
7305,control,,,0
17447,control,,,0
7197,treatment,VelvetPorter,2025-06-02,1
12507,treatment,,,0
9472,control,HazyHopper,2025-06-16,1
16725,treatment,AmberOak,2025-06-27,1
26869,control,HazyHopper,2025-06-06,1
16745,control,HazyHopper,2025-06-12,1
19795,treatment,CitrusZing,2025-06-21,1
18875,treatment,HazyHopper,2025-06-13,1
3825,control,HazyHopper,2025-06-18,1
1356,treatment,,,0
1722,control,,,0
19858,control,,,0
20289,control,,,0
2349,control,HazyHopper,2025-06-21,1
9092,control,HazyHopper,2025-06-19,1
12331,control,,,0
19853,control,HazyHopper,2025-06-09,1
7687,control,,,0
4128,treatment,,,0
1589,control,,,0
7591,treatment,,,0
14472,control,,,0
4845,control,HazyHopper,2025-06-23,1
20315,control,,,0
4465,control,,,0
19998,control,,,0
3216,control,HazyHopper,2025-06-30,1
8568,treatment,,,0
1516,treatment,RyeRanger,2025-06-18,1
3035,control,,,0
23459,control,,,0
20975,treatment,,,0
15836,control,HazyHopper,2025-06-08,1
14077,control,TropicalIPA,2025-06-03,1
17084,treatment,HazyHopper,2025-06-06,1
921,control,HazyHopper,2025-06-04,1
10902,control,HazyHopper,2025-06-08,1
9703,treatment,,,0
1422,control,,,0
7916,control,,,0
10190,control,HazyHopper,2025-06-12,1
3919,treatment,,,0
12100,control,CitrusZing,2025-06-11,1
3449,control,TropicalIPA,2025-06-10,1
10976,control,CherryLambic,2025-06-01,1
25079,control,HazyHopper,2025-06-11,1
22679,control,,,0
17087,control,,,0
389,control,HazyHopper,2025-06-12,1
23231,control,,,0
827,control,,,0
3646,control,,,0
15343,control,,,0
11058,control,,,0
16434,treatment,HazyHopper,2025-06-04,1
4448,control,HazyHopper,2025-06-06,1
13539,treatment,CherryLambic,2025-06-09,1
7279,control,,,0
25107,control,,,0
8040,control,,,0
1672,control,CitrusZing,2025-06-30,1
4545,control,HazyHopper,2025-06-02,1
23969,control,,,0
16325,control,HazyHopper,2025-06-05,1
9064,control,,,0
22054,control,CitrusZing,2025-06-23,1
13103,treatment,RyeRanger,2025-06-05,1
27565,treatment,,,0
11751,control,CitrusZing,2025-06-05,1
20207,treatment,TropicalIPA,2025-06-18,1
3836,control,HazyHopper,2025-06-02,1
4800,treatment,,,0
11771,control,HazyHopper,2025-06-09,1
13255,treatment,,,0
7070,treatment,,,0
21202,control,CherryLambic,2025-06-20,1
26616,control,HazyHopper,2025-06-10,1
2192,control,,,0
11581,control,,,0
4145,control,,,0
4255,control,HazyHopper,2025-06-24,1
22036,control,,,0
12711,control,,,0
20574,treatment,,,0
3660,control,HazyHopper,2025-06-22,1
23183,control,,,0
10222,control,CitrusZing,2025-06-25,1
2527,control,HazyHopper,2025-06-17,1
12247,control,TropicalIPA,2025-06-01,1
18259,treatment,TropicalIPA,2025-06-13,1
20664,treatment,,,0
20052,control,CitrusZing,2025-06-09,1
14173,control,TropicalIPA,2025-06-16,1
4318,control,CitrusZing,2025-06-29,1
26405,treatment,AlpinePils,2025-06-02,1
24772,treatment,CherryLambic,2025-06-09,1
11630,control,HazyHopper,2025-06-15,1
21772,control,HazyHopper,2025-06-28,1
4986,control,,,0
686,control,CitrusZing,2025-06-02,1
2334,treatment,,,0
26748,control,CitrusZing,2025-06-29,1
17805,treatment,HazyHopper,2025-06-12,1
6936,control,CitrusZing,2025-06-13,1
12215,treatment,,,0
23918,control,,,0
17789,control,,,0
24732,control,,,0
7207,treatment,,,0
9457,control,HazyHopper,2025-06-29,1
17856,control,,,0
16620,treatment,RyeRanger,2025-06-26,1
26420,control,HazyHopper,2025-06-04,1
24546,control,HazyHopper,2025-06-19,1
8491,control,,,0
9754,treatment,,,0
8162,control,,,0
21883,control,,,0
21239,treatment,,,0
22726,control,,,0
11322,control,,,0
9501,control,HazyHopper,2025-06-14,1
11327,control,,,0
7715,control,HazyHopper,2025-06-13,1
10108,treatment,,,0
18520,treatment,AlpinePils,2025-06-10,1
7050,control,,,0
27578,control,CherryLambic,2025-06-27,1
1544,control,HazyHopper,2025-06-15,1
8963,control,,,0
19863,treatment,MidnightStout,2025-06-10,1
20678,control,HazyHopper,2025-06-10,1
9693,control,CitrusZing,2025-06-02,1
24039,treatment,,,0
18075,control,,,0
15298,control,CitrusZing,2025-06-06,1
2123,treatment,CherryLambic,2025-06-16,1
11420,control,,,0
10110,control,,,0
4537,control,,,0
26983,control,VelvetPorter,2025-06-13,1
26873,treatment,CitrusZing,2025-06-06,1
12022,control,,,0
6343,treatment,MidnightStout,2025-06-05,1
20734,control,,,0
24731,treatment,,,0
7475,control,AlpinePils,2025-06-22,1
846,control,,,0
2145,treatment,VelvetPorter,2025-06-29,1
11081,control,TropicalIPA,2025-06-24,1
21512,control,,,0
15702,control,,,0
6045,control,HazyHopper,2025-06-07,1
17679,control,HazyHopper,2025-06-05,1
17705,control,TropicalIPA,2025-06-22,1
14749,treatment,,,0
10662,control,CitrusZing,2025-06-02,1
14235,control,,,0
10077,treatment,,,0
11185,treatment,HazyHopper,2025-06-18,1
20570,control,,,0
9407,control,,,0
25426,control,HazyHopper,2025-06-23,1
27076,control,,,0
20407,treatment,MidnightStout,2025-06-02,1
8274,control,,,0
21823,control,TropicalIPA,2025-06-28,1
11714,control,CitrusZing,2025-06-25,1
733,treatment,CherryLambic,2025-06-21,1
12096,control,,,0
17410,control,,,0
17592,control,HazyHopper,2025-06-27,1
1044,treatment,,,0
12297,control,AlpinePils,2025-06-29,1
19180,treatment,HazyHopper,2025-06-28,1
5787,control,,,0
26304,control,HazyHopper,2025-06-04,1
7651,treatment,RyeRanger,2025-06-19,1
23583,treatment,,,0
25081,control,HazyHopper,2025-06-13,1
19984,treatment,,,0
26692,treatment,FarmhouseSaison,2025-06-10,1
25811,control,,,0
26974,control,CherryLambic,2025-06-10,1
22558,control,,,0
15922,control,,,0
1205,control,CitrusZing,2025-06-10,1
8562,control,HazyHopper,2025-06-10,1
26564,treatment,MidnightStout,2025-06-02,1
25523,control,HazyHopper,2025-06-26,1
9128,control,CitrusZing,2025-06-29,1
10002,control,CitrusZing,2025-06-06,1
675,treatment,,,0
24144,control,HazyHopper,2025-06-09,1
21161,control,CitrusZing,2025-06-09,1
133,control,AlpinePils,2025-06-12,1
10540,treatment,TropicalIPA,2025-06-08,1
23818,treatment,,,0
8837,control,HazyHopper,2025-06-07,1
8325,control,,,0
21010,control,HazyHopper,2025-06-20,1
6638,control,TropicalIPA,2025-06-21,1
14812,control,CitrusZing,2025-06-22,1
24304,control,HazyHopper,2025-06-15,1
15436,control,CherryLambic,2025-06-14,1
2044,control,,,0
14295,control,,,0
26320,control,,,0
690,treatment,RyeRanger,2025-06-26,1
4329,control,HazyHopper,2025-06-15,1
6813,control,CherryLambic,2025-06-15,1
9671,treatment,,,0
1191,control,CherryLambic,2025-06-04,1
25616,control,CitrusZing,2025-06-12,1
24117,control,,,0
17438,control,TropicalIPA,2025-06-11,1
24675,control,HazyHopper,2025-06-21,1
14089,treatment,MidnightStout,2025-06-17,1
20792,control,,,0
10402,treatment,AlpinePils,2025-06-16,1
21586,control,,,0
15075,control,AlpinePils,2025-06-05,1
25411,treatment,,,0
6696,treatment,TropicalIPA,2025-06-07,1
13831,treatment,AlpinePils,2025-06-02,1
3480,treatment,AlpinePils,2025-06-17,1
1509,control,,,0
10866,control,,,0
19706,control,HazyHopper,2025-06-01,1
27321,treatment,,,0
26214,control,,,0
7941,control,AlpinePils,2025-06-16,1
11813,treatment,TropicalIPA,2025-06-05,1
5474,control,TropicalIPA,2025-06-13,1
10939,control,,,0
19944,control,AlpinePils,2025-06-05,1
23492,treatment,HazyHopper,2025-06-11,1
16832,treatment,CitrusZing,2025-06-14,1
1926,treatment,FarmhouseSaison,2025-06-21,1
24866,treatment,AmberOak,2025-06-19,1
27027,control,,,0
15185,control,,,0
11440,control,HazyHopper,2025-06-10,1
17330,control,,,0
13463,treatment,,,0
1883,control,,,0
11194,control,CitrusZing,2025-06-18,1
14676,treatment,MidnightStout,2025-06-30,1
23584,control,,,0
19462,treatment,VelvetPorter,2025-06-19,1
13998,treatment,AmberOak,2025-06-13,1
190,control,HazyHopper,2025-06-17,1
12537,control,,,0
11645,control,TropicalIPA,2025-06-27,1
13856,treatment,VelvetPorter,2025-06-19,1
24674,treatment,,,0
15487,control,,,0
8153,treatment,,,0
6721,control,CitrusZing,2025-06-01,1
20742,control,,,0
1505,control,TropicalIPA,2025-06-30,1
11416,control,,,0
15168,control,,,0
26491,control,,,0
5053,treatment,AlpinePils,2025-06-13,1
4921,treatment,RyeRanger,2025-06-21,1
14369,control,,,0
12816,control,,,0
15665,treatment,,,0
20182,treatment,,,0
6110,control,,,0
17951,control,,,0
24316,control,CitrusZing,2025-06-06,1
18883,treatment,VelvetPorter,2025-06-17,1
4678,control,CitrusZing,2025-06-03,1
22697,treatment,,,0
25909,control,,,0
15216,control,,,0
8293,control,,,0
17941,control,HazyHopper,2025-06-02,1
27617,control,,,0
1601,control,,,0
5418,control,HazyHopper,2025-06-17,1
9279,control,,,0
13356,treatment,,,0
18356,treatment,,,0
13699,control,,,0
21534,treatment,MidnightStout,2025-06-25,1
9094,control,,,0
21958,treatment,AmberOak,2025-06-26,1
16678,control,,,0
14241,control,TropicalIPA,2025-06-16,1
7361,control,,,0
8844,control,AlpinePils,2025-06-28,1
9566,control,CitrusZing,2025-06-26,1
9150,control,,,0
27360,control,,,0
4943,control,VelvetPorter,2025-06-03,1
13156,control,,,0
8764,control,,,0
24885,control,HazyHopper,2025-06-23,1
5664,control,HazyHopper,2025-06-18,1
26552,control,HazyHopper,2025-06-28,1
20422,control,HazyHopper,2025-06-19,1
3862,control,TropicalIPA,2025-06-21,1
25445,control,,,0
13854,treatment,,,0
12833,control,,,0
10736,control,,,0
12982,control,,,0
